alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.0162,0.00825,3.88,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.02517,0.0429,6.03,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.01187,0.0055,3.49,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.01857,0.01215,4.62,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.01664,0.00685,3.92,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.07257,0.09582,16.1,1,99
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.01809,0.00875,3.69,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.0653,0.34573,9.89,1,99
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.0301,0.04161,6.09,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.12678,0.23997,18.63,5,95
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,1.5,0.001,0.995,100,10,200,20.0,100.0,0.01313,0.00531,3.13,0,100
