alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.02329,0.054,4.45,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.02344,0.02197,5.4,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.01089,0.00326,3.44,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.01363,0.00587,4.09,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.01847,0.0148,4.2,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.10734,0.20048,20.83,4,96
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.02838,0.09524,5.4,1,99
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.0282,0.10214,5.55,1,99
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.01903,0.01336,5.63,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.11666,0.24677,20.84,7,93
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.01083,0.00632,3.21,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.03636,0.04375,9.84,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,1.5,1.00E-05,0.995,100,10,200,20,100,0.00802,0.00286,1.99,0,100
