alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.02582,0.01276,3.75,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.0351,0.03117,5.65,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.01709,0.01152,3.74,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.01813,0.01404,4.18,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.02162,0.00992,4.35,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.09787,0.15522,18.55,1,99
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.03382,0.07373,4.77,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.03172,0.04345,5.05,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.04034,0.04041,6.14,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.16383,0.26803,23.64,8,92
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.01809,0.00758,2.81,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.07104,0.08597,10.76,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.01355,0.00645,1.92,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.01555,0.00507,2.99,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.01891,0.01093,3.77,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,50,1,1.5,0.1,0.995,100,10,200,20.0,100.0,0.06468,0.1251,12.43,2,98
