alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01911,0.0189,4.54,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02084,0.01366,4.7,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01171,0.0037,3.31,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01421,0.01245,4.54,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01628,0.00904,4.48,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.06182,0.07338,15.68,1,99
2,16x16,,2230,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01267,0.00503,3.81,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02267,0.04543,5.76,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01787,0.01424,5.5,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.08373,0.1602,18.07,5,95
2,16x16,,2251,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01384,0.00617,3.22,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.04454,0.06046,10.88,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00894,0.00312,2.04,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01557,0.01581,3.93,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01338,0.00567,3.63,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.04473,0.05789,11.16,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01199,0.00767,3.01,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01813,0.02439,4.43,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02924,0.03605,7.16,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0108,0.00505,2.96,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02194,0.04964,5.17,1,99
2,16x16,,2330,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01139,0.01503,3.15,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.012,0.00293,2.5,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01926,0.01031,4.81,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.28616,0.83453,54.72,10,90
2,16x16,,2350,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01189,0.00529,3.55,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.63025,1.15331,113.96,39,61
2,16x16,,2355,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01282,0.00384,3.3,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.04531,0.09956,10.37,2,98
2,16x16,,2367,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01498,0.01257,3.77,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00875,0.00364,2.26,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.07189,0.1335,17.52,2,98
2,16x16,,2374,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02032,0.02195,3.82,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03267,0.05694,8.51,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00922,0.00404,2.47,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02302,0.04244,7.42,0,100
2,16x16,,2390,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,95.0,0.55149,2.78112,94.75,5,90
2,16x16,,2395,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01224,0.00303,2.99,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.70087,1.11927,142.82,43,57
2,16x16,,2407,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00797,0.00546,2.81,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03416,0.04369,10.48,0,100
2,16x16,,2418,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01241,0.00871,3.49,0,100
2,16x16,,2435,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03235,0.03381,8.54,0,100
2,16x16,,2436,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01917,0.02919,5.47,0,100
2,16x16,,2443,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.08315,0.21469,20.55,7,93
2,16x16,,2446,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00741,0.00159,2.01,0,100
2,16x16,,2448,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.07748,0.12718,22.13,3,97
2,16x16,,2449,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01141,0.00241,2.74,0,100
2,16x16,,2451,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00927,0.01331,3.05,0,100
2,16x16,,2452,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01981,0.02797,5.85,0,100
2,16x16,,2454,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.056,0.24174,13.94,4,96
2,16x16,,2456,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00971,0.00346,2.68,0,100
2,16x16,,2467,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00981,0.00496,3.2,0,100
2,16x16,,2468,,10,4,0.9,0.9,0.005,75,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01709,0.02742,4.32,0,100
