alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02561,0.02917,3.91,0,100
2,16x16,,2205,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04919,0.11153,7.48,2,98
2,16x16,,2211,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01527,0.00549,3.2,0,100
2,16x16,,2214,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01832,0.01355,3.77,0,100
2,16x16,,2223,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02123,0.00953,4.04,0,100
2,16x16,,2228,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.08023,0.13371,14.82,1,99
2,16x16,,2230,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01924,0.01249,3.61,0,100
2,16x16,,2233,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02386,0.03345,4.85,0,100
2,16x16,,2234,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02098,0.01257,4.5,0,100
2,16x16,,2237,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.16242,0.34857,24.23,8,92
2,16x16,,2251,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01304,0.00686,2.68,0,100
2,16x16,,2256,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.05638,0.07123,11.08,0,100
2,16x16,,2265,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.00963,0.00252,1.71,0,100
2,16x16,,2280,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01513,0.00569,2.7,0,100
2,16x16,,2281,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01407,0.00396,2.9,0,100
2,16x16,,2288,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.05433,0.06623,11.15,0,100
2,16x16,,2291,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01371,0.00525,2.45,0,100
2,16x16,,2292,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02113,0.01987,4.29,0,100
2,16x16,,2297,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03186,0.04851,5.88,0,100
2,16x16,,2300,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01417,0.00481,2.76,0,100
2,16x16,,2314,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01636,0.00624,2.83,0,100
2,16x16,,2330,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.00996,0.00632,1.95,0,100
2,16x16,,2333,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01402,0.00352,2.35,0,100
2,16x16,,2338,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01924,0.01137,3.81,0,100
2,16x16,,2349,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.54534,1.72154,72.53,19,81
2,16x16,,2350,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01405,0.00604,3.29,0,100
2,16x16,,2354,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,1.14869,2.81848,151.53,29,71
2,16x16,,2355,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01556,0.00515,3.05,0,100
2,16x16,,2357,,15,4,0.9,0.9,0.005,50,1,20.0,100.0,0.07416,0.15401,12.42,4,96
