alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2747,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.07928,0.13817,18.2,5,95
2,16x16,,2755,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.25662,0.42437,48.66,20,80
2,16x16,,2756,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.06727,0.08837,14.4,1,99
2,16x16,,2778,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01464,0.01241,2.59,0,100
2,16x16,,2779,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01213,0.04094,3.1,1,99
2,16x16,,2851,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.10986,0.14183,27.59,5,95
2,16x16,,2862,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.1994,0.85663,40.93,11,89
2,16x16,,2875,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.03008,0.02935,5.1,0,100
2,16x16,,2904,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.03153,0.03425,5.71,0,100
2,16x16,,2910,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.03507,0.06802,7.56,1,99
2,16x16,,2924,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01524,0.00699,3.11,0,100
2,16x16,,2933,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01281,0.00448,2.63,0,100
2,16x16,,2935,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01002,0.00348,2.51,0,100
2,16x16,,2940,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01726,0.01326,3.28,0,100
2,16x16,,2943,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01128,0.00776,2.5,0,100
2,16x16,,2964,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.01625,0.00582,3.62,0,100
2,16x16,,2971,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.02851,0.0169,5.22,0,100
2,16x16,,2973,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.05466,0.0865,14.14,3,97
2,16x16,,2978,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.02086,0.00976,3.75,0,100
2,16x16,,2985,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.71,100,10,200,20.0,100.0,0.07163,0.14169,14.24,3,97
