alg,puzzle_size,f%,instance_id,instance_path,ants,threads,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2390,,10,4,0.9,0.9,0.005,0,1,1.5,0.01,0.999,100,10,200,20.0,91.0,0.56578,2.70093,130.86,8,83
