alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01404,0.00787,3.65,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.04592,0.13187,7.13,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01507,0.00913,3.48,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01582,0.00859,4.27,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01783,0.00878,4.21,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.09233,0.16723,16.41,1,99
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.02854,0.07839,5.24,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.03332,0.06408,5.92,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.02411,0.01779,5.52,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.12222,0.29927,16.59,4,96
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01287,0.00901,3.21,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.07362,0.11367,13.1,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01172,0.01133,1.91,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.02433,0.02466,3.19,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.02161,0.06056,4.5,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.04859,0.06717,9.43,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.999,100,10,200,20.0,100.0,0.01772,0.01707,2.96,0,100
