alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01589,0.01405,4.37,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02191,0.034,6.27,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01139,0.01117,3.66,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01112,0.00729,4.12,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01266,0.00525,4.13,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0585,0.07704,17.03,2,98
2,16x16,,2230,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01871,0.04326,5.43,1,99
2,16x16,,2233,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01955,0.02487,5.3,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01844,0.01462,5.75,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.09433,0.1625,23.09,8,92
2,16x16,,2251,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0107,0.00514,3.08,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.04573,0.08367,12.46,1,99
2,16x16,,2265,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00699,0.00182,1.87,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0116,0.00856,3.43,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01143,0.00544,3.63,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03293,0.05692,9.83,1,99
2,16x16,,2291,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00884,0.0034,2.6,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02925,0.0884,6.11,1,99
2,16x16,,2297,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02245,0.0221,6.14,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01236,0.02975,4.38,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01337,0.0082,3.88,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00895,0.00611,2.65,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00962,0.00296,2.42,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01601,0.00741,4.62,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.27423,0.45191,53.7,18,82
2,16x16,,2350,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00997,0.0042,3.5,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,1.28366,2.97787,235.31,42,58
2,16x16,,2355,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01213,0.0053,3.34,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.153,0.71368,30.0,9,91
2,16x16,,2367,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01319,0.00638,3.67,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00816,0.00323,2.15,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03597,0.05792,10.08,0,100
2,16x16,,2374,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0142,0.008,3.44,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03675,0.07303,10.04,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00915,0.00314,2.6,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02512,0.04739,8.17,1,99
2,16x16,,2390,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,93.0,0.36985,1.43812,77.26,8,85
2,16x16,,2395,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01013,0.00254,2.87,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.84984,1.5785,161.85,37,63
2,16x16,,2407,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00716,0.00545,2.79,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03211,0.05163,10.59,1,99
2,16x16,,2418,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00902,0.00314,2.82,0,100
2,16x16,,2435,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03333,0.04532,9.44,0,100
2,16x16,,2436,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01598,0.00781,5.43,0,100
2,16x16,,2443,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02732,0.04049,8.96,0,100
2,16x16,,2446,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00621,0.00113,2.02,0,100
2,16x16,,2448,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0829,0.14121,26.96,6,94
2,16x16,,2449,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01021,0.00231,2.71,0,100
2,16x16,,2451,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00818,0.01271,3.16,0,100
2,16x16,,2452,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02034,0.02624,7.06,0,100
2,16x16,,2454,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02115,0.12343,6.07,1,99
2,16x16,,2456,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00853,0.00543,2.72,0,100
2,16x16,,2467,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00825,0.00343,3.15,0,100
2,16x16,,2468,,10,4,0.9,0.9,0.005,100,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0129,0.01675,3.87,0,100
