alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,25x25,45,2,,10,4,0.9,0.9,0.005,50,120.0,80.0,21.26935,22.79076,405.5,,
0,25x25,45,21,,10,4,0.9,0.9,0.005,50,120.0,65.0,17.49221,18.87785,265.6,,
0,25x25,45,23,,10,4,0.9,0.9,0.005,50,120.0,80.0,17.88833,18.96892,247.94,,
0,25x25,45,24,,10,4,0.9,0.9,0.005,50,120.0,42.0,31.47851,28.3832,691.93,,
0,25x25,45,26,,10,4,0.9,0.9,0.005,50,120.0,74.0,17.1657,21.04469,404.77,,
0,25x25,45,29,,10,4,0.9,0.9,0.005,50,120.0,73.0,17.14894,26.41439,552.71,,
