alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01333,0.00588,4.08,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01936,0.02054,5.87,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01048,0.0064,3.58,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01311,0.01271,4.78,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01453,0.00827,4.08,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.05451,0.07262,15.29,0,100
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01878,0.05089,5.44,1,99
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02268,0.04232,6.2,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01847,0.02869,5.75,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.11207,0.19016,26.4,7,93
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0105,0.00629,3.12,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04967,0.09409,13.21,2,98
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.00787,0.00231,2.09,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01165,0.00732,3.15,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01588,0.02,4.22,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04054,0.06095,11.81,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0099,0.00678,2.77,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01644,0.016,4.78,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02368,0.03081,6.48,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01077,0.0026,2.69,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01467,0.00702,3.67,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.00893,0.00654,2.6,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.00959,0.00174,2.42,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01607,0.01082,4.72,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.20786,0.53717,37.63,11,89
2,16x16,,2350,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01402,0.01849,3.79,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.005,50,1,20.0,99.0,0.49395,0.94787,71.98,23,76
2,16x16,,2355,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01343,0.00401,3.36,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.12166,0.54783,21.97,4,96
2,16x16,,2367,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02952,0.12697,6.17,1,99
2,16x16,,2370,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.00882,0.00259,2.23,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03423,0.05833,8.95,1,99
2,16x16,,2374,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02282,0.02943,5.62,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03246,0.04678,8.96,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01051,0.00293,2.51,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02194,0.0363,6.55,0,100
2,16x16,,2390,,10,4,0.9,0.9,0.005,50,1,20.0,94.0,0.32975,1.22628,40.62,9,85
2,16x16,,2395,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0127,0.00236,2.91,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,1.01261,1.96604,126.83,33,67
2,16x16,,2407,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01171,0.01635,3.41,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04314,0.06217,11.0,0,100
2,16x16,,2418,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01144,0.00371,2.68,0,100
2,16x16,,2435,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03284,0.03833,7.38,0,100
2,16x16,,2436,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02468,0.03463,6.84,0,100
2,16x16,,2443,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.08795,0.18907,19.07,7,93
2,16x16,,2446,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01093,0.0079,2.08,0,100
2,16x16,,2448,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.10632,0.19762,23.45,5,95
2,16x16,,2449,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01487,0.0034,2.68,0,100
2,16x16,,2451,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01078,0.01424,1.96,0,100
2,16x16,,2452,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02577,0.02504,5.17,0,100
2,16x16,,2454,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03665,0.22154,6.25,1,99
2,16x16,,2456,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01379,0.00888,2.62,0,100
2,16x16,,2467,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01249,0.00605,3.29,0,100
2,16x16,,2468,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01792,0.01968,3.98,0,100
2,16x16,,2471,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01505,0.0176,3.73,0,100
2,16x16,,2475,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01774,0.01296,3.86,0,100
2,16x16,,2477,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01501,0.03079,3.56,0,100
2,16x16,,2478,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0132,0.00323,3.24,0,100
2,16x16,,2483,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03259,0.04973,7.76,0,100
2,16x16,,2491,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01562,0.00641,3.67,0,100
2,16x16,,2507,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02308,0.03245,5.13,0,100
2,16x16,,2522,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.19305,0.29191,33.99,10,90
