alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,25x25,45,8,,10,4,0.9,0.9,0.005,50,1,120.0,95.0,16.74525,24.89225,335.8,,
0,25x25,45,82,,10,4,0.9,0.9,0.005,50,1,120.0,93.0,29.47963,24.0645,622.08,,
0,25x25,45,83,,10,4,0.9,0.9,0.005,50,1,120.0,99.0,12.60942,18.89663,194.9,,
0,25x25,45,84,,10,4,0.9,0.9,0.005,50,1,120.0,99.0,25.56043,25.51064,419.25,,
0,25x25,45,85,,10,4,0.9,0.9,0.005,50,1,120.0,99.0,28.52802,28.32667,480.23,,
0,25x25,45,86,,10,4,0.9,0.9,0.005,50,1,120.0,100.0,26.22935,23.97682,476.96,,
0,25x25,45,87,,10,4,0.9,0.9,0.005,50,1,120.0,100.0,14.123,16.08448,241.23,,
0,25x25,45,88,,10,4,0.9,0.9,0.005,50,1,120.0,100.0,13.92762,17.06152,288.93,,
0,25x25,45,89,,10,4,0.9,0.9,0.005,50,1,120.0,100.0,24.2997,26.01861,749.08,,
