alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,25x25,50,21,,10,4,0.9,0.9,0.005,50,1,120.0,99.0,7.09431,14.87586,199.05,,
0,25x25,50,26,,10,4,0.9,0.9,0.005,50,1,120.0,48.0,14.78032,22.733,472.85,,
0,25x25,50,29,,10,4,0.9,0.9,0.005,50,1,120.0,97.0,10.94316,19.12689,246.31,,
0,25x25,50,34,,10,4,0.9,0.9,0.005,50,1,120.0,98.0,25.70209,28.4777,607.73,,
0,25x25,50,44,,10,4,0.9,0.9,0.005,50,1,120.0,94.0,10.96165,23.17639,292.23,,
0,25x25,50,50,,10,4,0.9,0.9,0.005,50,1,120.0,90.0,18.37107,22.62323,449.79,,
0,25x25,50,51,,10,4,0.9,0.9,0.005,50,1,120.0,72.0,28.41109,34.46759,1308.21,,
0,25x25,50,57,,10,4,0.9,0.9,0.005,50,1,120.0,84.0,26.52857,30.66865,964.86,,
