alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,25x25,50,1,,10,4,0.9,0.9,0.005,50,1,120.0,96.0,9.73099,17.82596,244.39,,
0,25x25,50,11,,10,4,0.9,0.9,0.005,50,1,120.0,96.0,11.8438,23.25527,384.6,,
0,25x25,50,14,,10,4,0.9,0.9,0.005,50,1,120.0,92.0,21.41835,30.38703,645.23,,
0,25x25,50,16,,10,4,0.9,0.9,0.005,50,1,120.0,99.0,8.05887,22.45275,229.97,,
0,25x25,50,17,,10,4,0.9,0.9,0.005,50,1,120.0,75.0,17.89543,29.84383,613.65,,
0,25x25,50,18,,10,4,0.9,0.9,0.005,50,1,120.0,36.0,22.11344,26.34721,704.86,,
