alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,2020_00950,,,instances\9x9-database\2020_00950.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.08396,0.06305,91.55,,
0,2020_00952,,,instances\9x9-database\2020_00952.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.10668,0.07504,114.78,,
0,2020_00960,,,instances\9x9-database\2020_00960.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.16056,0.15243,156.79,,
0,2020_00961,,,instances\9x9-database\2020_00961.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.11395,0.09144,116.93,,
0,2020_00964,,,instances\9x9-database\2020_00964.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.09953,0.08578,107.09,,
0,2020_00966,,,instances\9x9-database\2020_00966.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.12614,0.11106,133.75,,
0,2020_00968,,,instances\9x9-database\2020_00968.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.06962,0.05513,81.66,,
0,2020_00986,,,instances\9x9-database\2020_00986.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.07454,0.07034,77.93,,
0,2020_00993,,,instances\9x9-database\2020_00993.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.08983,0.08658,87.24,,
0,2020_00997,,,instances\9x9-database\2020_00997.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.20111,0.16957,200.92,,
0,2020_00998,,,instances\9x9-database\2020_00998.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.21674,0.196,217.45,,
0,2020_00999,,,instances\9x9-database\2020_00999.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.14749,0.15366,161.61,,
