alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,2020_00869,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.05228,0.05977,43.82,11,89
2,2020_00875,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.04015,0.03298,37.4,0,100
2,2020_00885,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.04753,0.04488,40.15,6,94
2,2020_00890,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02412,0.02603,23.25,0,100
2,2020_00905,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03101,0.03322,30.14,1,99
2,2020_00906,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03636,0.03675,33.53,2,98
2,2020_00908,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02583,0.03223,24.54,2,98
2,2020_00910,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.04173,0.03494,38.38,2,98
2,2020_00914,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.04507,0.04086,40.47,4,96
2,2020_00917,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03109,0.03161,29.7,1,99
2,2020_00932,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.0313,0.0294,31.54,0,100
2,2020_00939,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02253,0.01879,25.54,0,100
2,2020_00942,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03583,0.04187,35.21,6,94
2,2020_00950,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03936,0.03782,38.16,4,96
2,2020_00952,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03766,0.03274,37.16,2,98
2,2020_00960,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.05264,0.04861,45.42,6,94
2,2020_00961,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.039,0.04145,34.59,3,97
2,2020_00964,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.03062,0.0466,27.11,6,94
2,2020_00966,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02916,0.02762,29.66,0,100
2,2020_00968,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02496,0.02189,28.33,1,99
2,2020_00986,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02054,0.02754,21.38,2,98
2,2020_00993,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.02308,0.02665,21.82,1,99
2,2020_00997,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.10362,0.12236,77.19,28,72
2,2020_00998,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.07589,0.09624,57.42,21,79
2,2020_00999,,,,10,4,0.9,0.9,0.005,50,5.0,100.0,0.06426,0.07382,53.58,21,79
