alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,16x16,,2020,,10,4,0.9,0.9,0.005,0,20.0,99.0,0.10205,0.30556,45.64,,
0,16x16,,2021,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00192,0.00089,1.22,,
0,16x16,,2022,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01796,0.07225,7.42,,
0,16x16,,2023,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.04005,0.07697,15.24,,
0,16x16,,2024,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00267,0.00278,1.64,,
0,16x16,,2025,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.02677,0.03104,9.68,,
0,16x16,,2026,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.0055,0.00454,4.54,,
0,16x16,,2027,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00672,0.00703,3.82,,
0,16x16,,2028,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00182,0.00057,1.17,,
0,16x16,,2029,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00403,0.00247,2.24,,
0,16x16,,2030,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00706,0.00324,2.35,,
0,16x16,,2031,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.03066,0.04593,13.72,,
0,16x16,,2032,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00955,0.00737,4.18,,
0,16x16,,2033,,10,4,0.9,0.9,0.005,0,20.0,97.0,0.23133,0.73047,74.82,,
0,16x16,,2034,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.0142,0.03357,5.37,,
0,16x16,,2035,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00567,0.00388,2.4,,
0,16x16,,2036,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00103,0.00036,1.09,,
0,16x16,,2037,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00611,0.00357,3.01,,
0,16x16,,2038,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.0028,0.001,1.24,,
0,16x16,,2039,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00255,0.00093,1.14,,
0,16x16,,2040,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00533,0.00605,2.12,,
0,16x16,,2041,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01441,0.0174,6.59,,
0,16x16,,2042,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.07529,0.50672,31.07,,
0,16x16,,2043,,10,4,0.9,0.9,0.005,0,20.0,97.0,0.42576,1.59164,142.97,,
0,16x16,,2044,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01441,0.01364,5.51,,
