alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01505,0.00811,3.57,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02462,0.02627,5.38,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01714,0.01537,3.73,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01629,0.00601,3.88,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02417,0.01565,5.04,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.08153,0.10435,19.51,3,97
2,16x16,,2230,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01881,0.0129,4.57,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02327,0.02524,5.32,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02132,0.01728,5.3,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.1145,0.20875,21.91,7,93
2,16x16,,2251,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01431,0.00858,3.07,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.04166,0.04468,9.1,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01083,0.00423,2.06,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01863,0.01694,3.37,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01563,0.00592,3.51,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.05962,0.09222,12.21,1,99
2,16x16,,2291,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01282,0.00483,2.63,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01719,0.01259,4.14,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.03411,0.05207,8.21,1,99
2,16x16,,2300,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01026,0.00272,2.66,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01756,0.00881,3.89,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.00999,0.00523,2.33,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01194,0.00301,2.48,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02325,0.01896,4.54,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.19478,0.39723,37.44,12,88
2,16x16,,2350,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01253,0.00458,3.17,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.82578,1.59343,170.22,36,64
2,16x16,,2355,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.0148,0.00561,3.44,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.05376,0.11972,11.07,4,96
2,16x16,,2367,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.0204,0.04376,4.36,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.00936,0.00343,2.18,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.05467,0.08411,14.01,2,98
2,16x16,,2374,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02116,0.01833,4.43,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.03135,0.03874,7.58,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.03963,0.07233,2.55,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.04795,0.25326,14.09,1,99
2,16x16,,2390,,10,4,0.9,0.9,0.005,0,0,20.0,89.0,0.27815,1.71462,52.81,5,84
2,16x16,,2395,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01366,0.0029,2.82,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.80897,1.63436,141.22,30,70
2,16x16,,2407,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01108,0.01907,3.14,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.04204,0.065,9.27,1,99
2,16x16,,2418,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01367,0.00573,2.93,0,100
2,16x16,,2435,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.04061,0.04075,7.98,0,100
2,16x16,,2436,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02314,0.01569,5.49,0,100
2,16x16,,2443,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.06836,0.17767,14.88,1,99
2,16x16,,2446,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.0097,0.00597,1.96,0,100
2,16x16,,2448,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.11212,0.29906,24.88,3,97
2,16x16,,2449,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01553,0.0036,2.74,0,100
2,16x16,,2451,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.0095,0.01763,2.49,0,100
2,16x16,,2452,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.03087,0.03658,6.49,0,100
2,16x16,,2454,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02161,0.0779,4.34,1,99
2,16x16,,2456,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.0116,0.00453,2.55,0,100
2,16x16,,2467,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01226,0.0046,3.31,0,100
2,16x16,,2468,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02625,0.061,5.4,0,100
2,16x16,,2471,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.02262,0.04074,4.15,0,100
2,16x16,,2475,,10,4,0.9,0.9,0.005,0,0,20.0,100.0,0.01738,0.00425,3.8,0,100
