alg,puzzle_size,f%,instance_id,instance_path,ants,threads,q0,rho,bve,xi,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02467,0.0,3.0,0,1
2,16x16,,2205,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02729,0.0,2.0,0,1
2,16x16,,2211,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0238,0.0,3.0,0,1
2,16x16,,2214,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03978,0.0,5.0,0,1
2,16x16,,2223,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.05757,0.0,5.0,0,1
2,16x16,,2228,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0366,0.0,3.0,0,1
2,16x16,,2230,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03139,0.0,3.0,0,1
2,16x16,,2233,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01028,0.0,1.0,0,1
2,16x16,,2234,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02271,0.0,3.0,0,1
2,16x16,,2237,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.04808,0.0,4.0,0,1
2,16x16,,2251,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02632,0.0,4.0,0,1
2,16x16,,2256,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.06187,0.0,7.0,0,1
2,16x16,,2265,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02018,0.0,2.0,0,1
2,16x16,,2280,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02267,0.0,2.0,0,1
2,16x16,,2281,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0301,0.0,3.0,0,1
2,16x16,,2288,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03097,0.0,3.0,0,1
2,16x16,,2291,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01632,0.0,2.0,0,1
2,16x16,,2292,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02132,0.0,3.0,0,1
2,16x16,,2297,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02452,0.0,2.0,0,1
2,16x16,,2300,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01723,0.0,2.0,0,1
2,16x16,,2314,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02477,0.0,2.0,0,1
2,16x16,,2330,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01618,0.0,2.0,0,1
2,16x16,,2333,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03327,0.0,3.0,0,1
2,16x16,,2338,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03286,0.0,3.0,0,1
2,16x16,,2349,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.1398,0.0,14.0,0,1
2,16x16,,2350,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.05125,0.0,5.0,0,1
2,16x16,,2354,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,1.66071,0.0,129.0,1,0
2,16x16,,2355,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02988,0.0,3.0,0,1
2,16x16,,2357,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02586,0.0,2.0,0,1
2,16x16,,2367,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01289,0.0,1.0,0,1
2,16x16,,2370,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01988,0.0,2.0,0,1
2,16x16,,2371,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0885,0.0,9.0,0,1
2,16x16,,2374,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.1739,0.0,17.0,0,1
2,16x16,,2379,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03317,0.0,4.0,0,1
2,16x16,,2383,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01609,0.0,2.0,0,1
2,16x16,,2388,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.00834,0.0,1.0,0,1
2,16x16,,2390,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01138,0.0,1.0,0,1
2,16x16,,2395,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0268,0.0,3.0,0,1
2,16x16,,2405,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,2.46462,0.0,193.0,1,0
2,16x16,,2407,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.00942,0.0,1.0,0,1
2,16x16,,2411,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0475,0.0,5.0,0,1
2,16x16,,2418,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02037,0.0,2.0,0,1
2,16x16,,2435,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.15391,0.0,15.0,0,1
2,16x16,,2436,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02987,0.0,4.0,0,1
2,16x16,,2443,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.77564,0.0,66.0,1,0
2,16x16,,2446,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01839,0.0,2.0,0,1
2,16x16,,2448,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02724,0.0,2.0,0,1
2,16x16,,2449,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02859,0.0,3.0,0,1
2,16x16,,2451,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.00921,0.0,1.0,0,1
2,16x16,,2452,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0285,0.0,3.0,0,1
2,16x16,,2454,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02736,0.0,3.0,0,1
2,16x16,,2456,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01972,0.0,2.0,0,1
2,16x16,,2467,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0544,0.0,6.0,0,1
2,16x16,,2468,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03073,0.0,3.0,0,1
2,16x16,,2471,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02694,0.0,3.0,0,1
2,16x16,,2475,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02224,0.0,2.0,0,1
2,16x16,,2477,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01829,0.0,2.0,0,1
2,16x16,,2478,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02017,0.0,2.0,0,1
2,16x16,,2483,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02121,0.0,3.0,0,1
2,16x16,,2491,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01946,0.0,3.0,0,1
2,16x16,,2507,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0133,0.0,2.0,0,1
2,16x16,,2522,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.59431,0.0,50.0,0,1
2,16x16,,2525,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0548,0.0,6.0,0,1
2,16x16,,2526,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.03071,0.0,3.0,0,1
2,16x16,,2534,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02484,0.0,3.0,0,1
2,16x16,,2536,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01443,0.0,2.0,0,1
2,16x16,,2544,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02093,0.0,2.0,0,1
2,16x16,,2558,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02379,0.0,3.0,0,1
2,16x16,,2561,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.0268,0.0,3.0,0,1
2,16x16,,2563,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.02151,0.0,3.0,0,1
2,16x16,,2567,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01685,0.0,2.0,0,1
2,16x16,,2570,,25,4,0.7,0.7,0.0075,0.5,25,1,5.75,0.01,0.995,60,25,100,180.0,100.0,0.01977,0.0,2.0,0,1
