alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01879,0.01216,4.01,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.026,0.0367,5.84,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.0153,0.01017,3.43,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01503,0.00705,4.05,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01662,0.01061,4.05,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.0732,0.1034,15.27,0,100
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.02821,0.11093,6.22,1,99
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.04763,0.17975,10.34,2,98
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01906,0.01571,5.61,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.1179,0.22878,23.57,9,91
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01173,0.00575,3.41,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.04862,0.12454,11.51,1,99
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.00839,0.00262,1.97,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01233,0.01306,3.7,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01233,0.00617,3.51,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.03359,0.0415,9.32,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01091,0.00476,2.72,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01427,0.00901,3.52,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.02945,0.03154,7.85,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01317,0.02526,3.58,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01354,0.01034,3.73,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.00974,0.00713,2.97,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.00988,0.00207,2.39,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01729,0.01174,4.97,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,99,0.2675,0.79884,47.31,11,88
2,16x16,,2350,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.018,0.07225,5.13,1,99
2,16x16,,2354,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,96,0.93419,1.66827,137.45,34,62
2,16x16,,2355,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.00973,0.00233,3.01,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.14402,0.64873,27.76,8,92
2,16x16,,2367,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01315,0.00662,3.66,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.0076,0.00239,2.21,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.03864,0.06626,12.33,0,100
2,16x16,,2374,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01631,0.01118,4.34,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.03031,0.05529,8.17,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.00871,0.00198,2.46,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.04326,0.13661,11.63,3,97
2,16x16,,2390,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,96,0.31248,1.31401,50.57,4,92
2,16x16,,2395,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01249,0.00853,3.12,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,99,0.93891,1.38821,148.49,37,62
2,16x16,,2407,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.00931,0.00502,2.99,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.03828,0.06482,10.43,1,99
2,16x16,,2418,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01191,0.0069,3.26,0,100
2,16x16,,2435,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.03444,0.04937,7.79,0,100
2,16x16,,2436,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,10,100,0.01616,0.0097,4.81,0,100
