alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01911,0.0092,4.43,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02101,0.01428,4.96,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01328,0.00555,3.91,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01425,0.01389,4.19,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01585,0.009,4.32,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.08731,0.12425,22.57,3,97
2,16x16,,2230,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01329,0.0066,4.01,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0149,0.01363,4.29,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01672,0.01462,5.08,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.07659,0.16013,16.74,6,94
2,16x16,,2251,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01209,0.00553,2.87,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.04636,0.05589,10.28,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00935,0.00321,2.08,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0137,0.00493,3.15,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0129,0.00555,3.65,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03818,0.0511,10.22,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01024,0.00376,2.78,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01469,0.01112,4.13,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0253,0.03339,7.08,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00975,0.0054,3.1,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01422,0.01317,3.73,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00867,0.00521,2.37,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00992,0.00215,2.45,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01618,0.0092,4.68,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.232,0.36446,47.5,17,83
2,16x16,,2350,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01131,0.00672,3.67,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.96602,2.25243,169.7,38,62
2,16x16,,2355,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01221,0.00559,3.54,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.05992,0.16676,12.99,3,97
2,16x16,,2367,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01583,0.00726,4.13,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00763,0.00272,2.14,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.04582,0.07456,12.24,0,100
2,16x16,,2374,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01871,0.02811,4.35,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03955,0.0646,11.45,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00943,0.00324,2.52,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03287,0.04841,8.95,0,100
2,16x16,,2390,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,92.0,0.23387,1.06706,35.42,5,87
2,16x16,,2395,,10,4,0.9,0.9,0.01,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01313,0.00348,2.87,0,100
