alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01754,0.0081,4.1,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02283,0.01999,5.71,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01127,0.00366,3.18,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01868,0.05823,4.7,1,99
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01752,0.0085,4.16,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.06226,0.07661,15.95,0,100
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01574,0.01311,4.76,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02059,0.04066,5.62,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01968,0.01168,5.24,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.11084,0.21931,22.06,10,90
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01253,0.00773,3.08,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.05404,0.07889,13.15,1,99
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.00906,0.00288,1.96,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01782,0.01185,3.67,0,100
