alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02172,0.02037,3.83,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.03515,0.04506,6.19,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02114,0.01059,3.49,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02143,0.02644,4.19,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02489,0.01484,3.93,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.12474,0.22089,18.29,3,97
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02884,0.01997,4.15,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.06598,0.14531,7.06,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.03552,0.02856,5.24,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.22672,0.37223,24.05,7,93
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.01944,0.00814,2.75,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.09397,0.12638,12.23,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.01724,0.00596,2.02,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02211,0.01158,3.44,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,7.875,0.01,0.995,100,10,200,20.0,100.0,0.02068,0.01792,3.6,0,100
