alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01622,0.00856,3.89,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.02515,0.03119,5.75,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01144,0.00515,3.7,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01352,0.00886,4.19,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01585,0.00889,4.36,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.06955,0.08941,17.31,1,99
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01294,0.00572,3.97,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.03142,0.06951,6.73,1,99
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01946,0.01146,5.03,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.09923,0.17544,20.16,8,92
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01217,0.00699,2.78,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.05405,0.07497,12.12,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.00921,0.00323,2.04,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01336,0.00747,3.35,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01104,0.00339,3.3,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.03621,0.04255,10.65,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01128,0.008,2.91,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01805,0.03246,4.9,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.03517,0.05187,9.59,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01037,0.0119,3.25,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01521,0.01516,4.25,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.00946,0.00634,2.66,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01008,0.00259,2.36,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01798,0.01177,5.12,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.15533,0.34763,34.08,6,94
2,16x16,,2350,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01064,0.00317,3.58,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.58665,1.04572,119.59,36,64
2,16x16,,2355,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01526,0.00997,3.38,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.11583,0.30916,16.9,7,93
2,16x16,,2367,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01552,0.00682,3.52,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01038,0.00344,2.25,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.06466,0.14753,16.18,2,98
2,16x16,,2374,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.0203,0.02337,4.7,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.03635,0.05663,9.82,0,100
2,16x16,,2383,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.00919,0.00256,2.55,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.0223,0.03249,7.63,0,100
2,16x16,,2390,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,99.0,1.30034,4.06508,227.39,16,83
2,16x16,,2395,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.01003,0.00295,2.86,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.76014,1.38647,143.21,37,63
2,16x16,,2407,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.00952,0.00476,2.39,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,50,1,5.75,0.01,0.995,100,10,200,20.0,100.0,0.04367,0.06597,10.56,0,100
