alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01565,0.00973,3.79,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01973,0.01228,4.63,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01376,0.0077,3.44,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01436,0.006,3.55,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01685,0.01426,4.42,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.06773,0.10224,16.59,2,98
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01553,0.01374,4.54,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.02036,0.03567,5.15,0,100
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.02087,0.01557,5.09,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.13527,0.23696,22.15,6,94
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01526,0.0089,3.66,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.04621,0.05466,10.39,0,100
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01152,0.00737,2.02,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,3.625,0.01,0.995,100,10,200,20.0,100.0,0.01689,0.01911,3.74,0,100
