alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2454,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.86114,1.49449,177.66,32,68
2,16x16,,2456,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.38881,1.0635,78.21,18,82
2,16x16,,2467,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.31986,0.59946,76.91,25,75
2,16x16,,2468,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.19107,0.38647,38.9,14,86
2,16x16,,2471,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.27581,0.67899,59.53,14,86
2,16x16,,2475,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.15936,0.53096,33.77,8,92
2,16x16,,2477,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.20771,0.53134,45.31,12,88
2,16x16,,2478,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.01594,0.01521,4.71,0,100
2,16x16,,2483,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.63425,0.9802,132.92,38,62
2,16x16,,2491,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.02781,0.02503,9.21,0,100
2,16x16,,2507,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.19103,0.45733,45.24,9,91
2,16x16,,2522,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.85142,0.98025,162.55,51,49
2,16x16,,2525,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,98.0,3.03994,4.15731,582.02,61,37
2,16x16,,2526,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,1.18817,1.79423,228.79,46,54
2,16x16,,2534,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.05261,0.18396,13.77,4,96
2,16x16,,2536,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.07145,0.22072,17.63,6,94
2,16x16,,2544,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.11361,0.25905,23.49,9,91
2,16x16,,2558,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.3831,0.74599,93.13,26,74
2,16x16,,2561,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.07274,0.19116,17.14,7,93
2,16x16,,2563,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.24818,0.54586,54.11,15,85
2,16x16,,2567,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.08463,0.20648,18.73,5,95
2,16x16,,2570,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,1.43502,1.46067,247.73,64,36
2,16x16,,2571,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.10975,0.31071,20.95,6,94
2,16x16,,2572,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.53479,1.12379,113.52,26,74
2,16x16,,2590,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.34705,0.54144,70.84,24,76
2,16x16,,2602,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,1.15381,1.37363,217.05,56,44
2,16x16,,2623,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.39753,0.54327,83.2,31,69
2,16x16,,2669,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.71453,1.61872,139.11,17,83
2,16x16,,2686,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,2.19102,2.55039,424.88,61,39
2,16x16,,2733,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.11964,0.21913,29.0,6,94
2,16x16,,2747,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.51424,0.81533,107.43,30,70
2,16x16,,2755,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,1.556,2.17233,305.84,57,43
2,16x16,,2756,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.50717,1.20057,104.04,30,70
2,16x16,,2778,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.06117,0.2211,14.72,4,96
2,16x16,,2779,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.10279,0.25698,26.24,11,89
2,16x16,,2851,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.96106,1.33678,214.56,51,49
2,16x16,,2862,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,2.60716,3.35135,510.75,55,45
2,16x16,,2875,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.29893,0.77707,58.13,11,89
2,16x16,,2904,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.4248,0.80335,82.3,22,78
2,16x16,,2910,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.41786,0.70086,90.26,27,73
2,16x16,,2924,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.09787,0.38636,22.63,5,95
2,16x16,,2933,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.03035,0.09954,8.2,3,97
2,16x16,,2935,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.08403,0.1904,23.19,9,91
2,16x16,,2940,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.16237,0.31722,39.39,14,86
2,16x16,,2943,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.06167,0.13212,18.4,4,96
2,16x16,,2964,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.09444,0.28765,20.99,7,93
2,16x16,,2971,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.16213,0.50883,33.55,9,91
2,16x16,,2973,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.43002,0.66834,97.57,33,67
2,16x16,,2978,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.0661,0.19046,15.77,5,95
2,16x16,,2985,,10,1,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,200,20.0,100.0,0.5585,0.82894,110.11,35,65
