alg,puzzle_size,f%,instance_id,instance_path,ants,threads,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,25x25,40,9,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.89087,0.71116,36.92,4,96
2,25x25,40,10,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.42495,0.26581,20.41,0,100
2,25x25,40,30,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.73253,0.54793,34.27,2,98
2,25x25,40,50,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.72392,2.85639,65.4,14,86
2,25x25,40,57,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.13489,2.58522,44.15,3,97
2,25x25,40,62,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.77583,2.75932,76.15,13,87
2,25x25,40,79,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.15108,1.74025,49.32,9,91
2,25x25,40,80,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.61029,0.37719,22.96,0,100
2,25x25,40,89,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.67774,0.46322,26.94,0,100
2,25x25,40,99,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.88412,0.82312,28.85,1,99
2,25x25,45,1,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,79,11.13967,19.5108,462.65,55,24
2,25x25,45,2,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,99,3.49315,6.76924,131.89,25,74
2,25x25,45,3,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,99,3.84702,4.35385,140.88,44,55
2,25x25,45,4,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,99,5.4584,14.26125,225.19,48,51
2,25x25,45,6,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,99,5.13379,12.8708,206.52,30,69
2,25x25,45,7,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,2.59057,6.90634,108.4,22,78
2,25x25,45,8,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.23331,1.48493,53.54,13,87
2,25x25,45,11,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.57218,2.16125,69.11,15,85
2,25x25,45,14,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.50913,0.51792,22.72,2,98
2,25x25,45,15,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,99,3.57699,4.95168,143.54,38,61
2,25x25,45,16,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,98,1.74268,3.17148,63.64,12,86
2,25x25,45,17,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,1.94386,4.77459,78.12,16,84
2,25x25,45,18,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,100,0.68147,0.6006,31.22,3,97
2,25x25,45,19,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,99,3.05869,6.09979,126.18,33,66
2,25x25,45,21,,10,4,0.9,0.9,0.005,50,1,1.5,0.01,0.995,100,10,300,120,98,4.83683,12.13454,184.59,42,56
