alg,puzzle_size,f%,instance_id,instance_path,ants,threads,q0,rho,bve,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,2020_00004,,,instances\9x9-database\2020_00004.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.04761,0.05255,28.47,1,99
2,2020_00021,,,instances\9x9-database\2020_00021.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.04539,0.04629,31.03,2,98
2,2020_00041,,,instances\9x9-database\2020_00041.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.03457,0.04724,24.91,1,99
2,2020_00049,,,instances\9x9-database\2020_00049.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.0456,0.0464,33.48,2,98
2,2020_00054,,,instances\9x9-database\2020_00054.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.04472,0.04385,32.14,0,100
2,2020_00057,,,instances\9x9-database\2020_00057.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.0406,0.04904,20.59,0,100
2,2020_00081,,,instances\9x9-database\2020_00081.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.08092,0.07584,38.44,3,97
2,2020_00095,,,instances\9x9-database\2020_00095.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.07279,0.07305,35.05,1,99
2,2020_00153,,,instances\9x9-database\2020_00153.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.11479,0.10848,60.23,15,85
2,2020_00155,,,instances\9x9-database\2020_00155.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.05678,0.06866,30.06,3,97
2,2020_00159,,,instances\9x9-database\2020_00159.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.06184,0.06118,35.43,2,98
2,2020_00175,,,instances\9x9-database\2020_00175.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.03529,0.03486,25.29,0,100
2,2020_00177,,,instances\9x9-database\2020_00177.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.06749,0.0631,42.04,4,96
2,2020_00179,,,instances\9x9-database\2020_00179.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.05371,0.06104,33.3,3,97
2,2020_00203,,,instances\9x9-database\2020_00203.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.04199,0.04497,27.67,1,99
2,2020_00217,,,instances\9x9-database\2020_00217.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.05513,0.05732,34.3,1,99
2,2020_00223,,,instances\9x9-database\2020_00223.txt,10,4,0.9,0.9,0.005,25,1,1.5,0.01,0.995,100,10,200,5,100,0.04159,0.03098,29.32,0,100
