alg,puzzle_size,f%,instance_id,instance_path,ants,threads,q0,rho,bve,xi,safreq,saAccept,saTinit,saTmin,saCooling,commEarly,commLate,commThreshold,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,25x25,40,9,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,1.78002,0,105,,
0,25x25,40,10,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,98.1801,0,4990,,
0,25x25,40,30,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.37827,0,19,,
0,25x25,40,50,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,9.50218,0,452,,
0,25x25,40,57,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.3256,0,16,,
0,25x25,40,62,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.86274,0,37,,
0,25x25,40,79,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,21.44978,0,898,,
0,25x25,40,80,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.24843,0,13,,
0,25x25,40,89,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.43092,0,23,,
0,25x25,40,99,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.18244,0,12,,
0,25x25,45,1,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,0,0,0,0,,
0,25x25,45,2,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,24.71504,0,1836,,
0,25x25,45,3,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,7.87063,0,597,,
0,25x25,45,4,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,1.74541,0,162,,
0,25x25,45,6,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,1.1649,0,89,,
0,25x25,45,7,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,12.34534,0,904,,
0,25x25,45,8,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,0,0,0,0,,
0,25x25,45,11,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.92414,0,68,,
0,25x25,45,14,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.79152,0,55,,
0,25x25,45,15,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,4.76286,0,382,,
0,25x25,45,16,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.30658,0,26,,
0,25x25,45,17,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,1.22822,0,104,,
0,25x25,45,18,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,100,0.16006,0,12,,
0,25x25,45,19,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,0,0,0,0,,
0,25x25,45,21,,10,4,0.9,0.9,0.005,0.1,0,0,1.5,0.01,0.995,,,,180,0,0,0,0,,
