alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02448,0.01446,4.07,0,100
2,16x16,,2205,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.05849,0.2001,8.01,1,99
2,16x16,,2211,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01906,0.00658,3.48,0,100
2,16x16,,2214,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03046,0.04997,4.68,0,100
2,16x16,,2223,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03247,0.01675,4.46,0,100
2,16x16,,2228,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.17236,0.28226,17.9,4,96
2,16x16,,2230,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03539,0.02321,3.82,0,100
2,16x16,,2233,,10,4,0.99,0.9,0.005,50,1,20.0,99.0,0.06312,0.17645,6.48,1,98
2,16x16,,2234,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.0353,0.026,4.72,0,100
2,16x16,,2237,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.42702,0.76197,37.66,16,84
2,16x16,,2251,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02705,0.02078,3.12,0,100
2,16x16,,2256,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.10067,0.16723,10.27,2,98
2,16x16,,2265,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02085,0.01711,1.94,0,100
2,16x16,,2280,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03385,0.02178,3.18,0,100
2,16x16,,2281,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.029,0.01728,3.77,0,100
2,16x16,,2288,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.12661,0.1709,14.02,0,100
2,16x16,,2291,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02589,0.01423,3.02,0,100
2,16x16,,2292,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.04009,0.0598,4.55,0,100
2,16x16,,2297,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.06532,0.09803,7.28,0,100
2,16x16,,2300,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02079,0.00925,2.73,0,100
2,16x16,,2314,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03542,0.02114,3.77,0,100
2,16x16,,2330,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01749,0.00965,2.21,0,100
2,16x16,,2333,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02629,0.01766,2.37,0,100
2,16x16,,2338,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.04042,0.02611,4.29,0,100
2,16x16,,2349,,10,4,0.99,0.9,0.005,50,1,20.0,99.0,1.00071,2.27912,76.92,21,78
2,16x16,,2350,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03481,0.11125,4.75,1,99
2,16x16,,2354,,10,4,0.99,0.9,0.005,50,1,20.0,92.0,1.28902,2.09319,111.27,33,59
2,16x16,,2355,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02696,0.01062,3.3,0,100
2,16x16,,2357,,10,4,0.99,0.9,0.005,50,1,20.0,99.0,0.19705,0.43771,17.47,8,91
2,16x16,,2367,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.20275,1.18007,16.5,2,98
2,16x16,,2370,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.0177,0.01058,2.12,0,100
2,16x16,,2371,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.06572,0.09014,8.14,0,100
2,16x16,,2374,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.04144,0.05595,4.22,0,100
2,16x16,,2379,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.11663,0.24063,12.62,2,98
2,16x16,,2383,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01987,0.00734,2.52,0,100
2,16x16,,2388,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.06534,0.11587,8.39,0,100
2,16x16,,2390,,10,4,0.99,0.9,0.005,50,1,20.0,90.0,0.12556,0.38003,13.41,2,88
2,16x16,,2395,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01184,0.00433,3.08,0,100
2,16x16,,2405,,10,4,0.99,0.9,0.005,50,1,20.0,98.0,2.42157,4.12625,349.46,51,47
2,16x16,,2407,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.00777,0.00671,2.59,0,100
2,16x16,,2411,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.0406,0.07024,10.87,1,99
2,16x16,,2418,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01298,0.01042,2.96,0,100
2,16x16,,2435,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.03475,0.0401,8.04,0,100
2,16x16,,2436,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.02389,0.05101,5.86,0,100
2,16x16,,2443,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.26224,1.1443,37.76,11,89
2,16x16,,2446,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.00861,0.00221,2.09,0,100
2,16x16,,2448,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.14341,0.31078,34.07,8,92
2,16x16,,2449,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.00991,0.00193,2.77,0,100
2,16x16,,2451,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.00581,0.00519,2.09,0,100
2,16x16,,2452,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01771,0.01303,6.03,0,100
2,16x16,,2454,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.06671,0.41228,15.1,3,97
2,16x16,,2456,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01825,0.09078,4.98,1,99
2,16x16,,2467,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.00873,0.00456,3.3,0,100
2,16x16,,2468,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01511,0.02472,4.4,0,100
2,16x16,,2471,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01187,0.009,4.09,0,100
2,16x16,,2475,,10,4,0.99,0.9,0.005,50,1,20.0,100.0,0.01185,0.00342,3.77,0,100
