alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,saAccept,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
2,16x16,,2203,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02273,0.01495,4.07,0,100
2,16x16,,2205,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04077,0.03111,5.46,0,100
2,16x16,,2211,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02645,0.01959,3.44,0,100
2,16x16,,2214,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02131,0.01019,4.19,0,100
2,16x16,,2223,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01998,0.00712,3.55,0,100
2,16x16,,2228,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.08506,0.11146,13.53,0,100
2,16x16,,2230,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02151,0.00952,3.74,0,100
2,16x16,,2233,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.10436,0.35889,12.1,4,96
2,16x16,,2234,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03911,0.03296,5.77,0,100
2,16x16,,2237,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.173,0.31291,19.24,4,96
2,16x16,,2251,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03021,0.05724,4.03,0,100
2,16x16,,2256,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.06337,0.11953,8.4,1,99
2,16x16,,2265,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01688,0.00778,1.86,0,100
2,16x16,,2280,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02774,0.0187,3.33,0,100
2,16x16,,2281,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02603,0.01952,3.14,0,100
2,16x16,,2288,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.09715,0.12178,10.15,0,100
2,16x16,,2291,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02227,0.011,2.54,0,100
2,16x16,,2292,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04387,0.09553,4.61,0,100
2,16x16,,2297,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.08103,0.12473,9.26,0,100
2,16x16,,2300,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02096,0.00827,2.72,0,100
2,16x16,,2314,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03881,0.05935,4.3,0,100
2,16x16,,2330,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01962,0.02019,2.68,0,100
2,16x16,,2333,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02454,0.01623,2.44,0,100
2,16x16,,2338,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04006,0.0305,5.29,0,100
2,16x16,,2349,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.53235,1.4889,40.03,11,89
2,16x16,,2350,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02564,0.01641,3.5,0,100
2,16x16,,2354,,10,4,0.9,0.9,0.005,50,1,20.0,98.0,1.83455,3.28669,161.58,39,59
2,16x16,,2355,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02611,0.01057,3.36,0,100
2,16x16,,2357,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.17919,0.55787,16.88,5,95
2,16x16,,2367,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02931,0.02068,3.28,0,100
2,16x16,,2370,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01727,0.0067,2.21,0,100
2,16x16,,2371,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.10684,0.20286,12.27,2,98
2,16x16,,2374,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03302,0.03188,3.98,0,100
2,16x16,,2379,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.08449,0.2036,10.33,2,98
2,16x16,,2383,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02023,0.0074,2.6,0,100
2,16x16,,2388,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0756,0.27538,9.88,1,99
2,16x16,,2390,,10,4,0.9,0.9,0.005,50,1,20.0,92.0,0.42475,1.99645,40.25,4,88
2,16x16,,2395,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02376,0.01429,2.97,0,100
2,16x16,,2405,,10,4,0.9,0.9,0.005,50,1,20.0,98.0,1.54299,2.43431,131.33,41,57
2,16x16,,2407,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01833,0.01327,2.78,0,100
2,16x16,,2411,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0728,0.07361,9.16,0,100
2,16x16,,2418,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02757,0.02489,3.44,0,100
2,16x16,,2435,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.06459,0.07229,6.95,0,100
2,16x16,,2436,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04123,0.02452,5.35,0,100
2,16x16,,2443,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.20029,0.4417,20.81,7,93
2,16x16,,2446,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.01609,0.00509,1.99,0,100
2,16x16,,2448,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.33477,0.51535,35.11,15,85
2,16x16,,2449,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0276,0.01619,2.64,0,100
2,16x16,,2451,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0148,0.00805,1.92,0,100
2,16x16,,2452,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.05393,0.10134,5.91,0,100
2,16x16,,2454,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03176,0.06811,3.59,0,100
2,16x16,,2456,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.04534,0.17755,4.28,1,99
2,16x16,,2467,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02363,0.01811,3.27,0,100
2,16x16,,2468,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0513,0.09263,4.31,0,100
2,16x16,,2471,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03838,0.06877,4.88,0,100
2,16x16,,2475,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02938,0.01996,3.77,0,100
2,16x16,,2477,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03339,0.075,3.8,0,100
2,16x16,,2478,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02857,0.01998,3.13,0,100
2,16x16,,2483,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.08418,0.17628,9.51,2,98
2,16x16,,2491,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.0294,0.02175,3.88,0,100
2,16x16,,2507,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.03796,0.03927,4.92,0,100
2,16x16,,2522,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.32961,0.55944,31.27,12,88
2,16x16,,2525,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.41754,1.52961,38.47,8,92
2,16x16,,2526,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.24596,0.56084,24.75,6,94
2,16x16,,2534,,10,4,0.9,0.9,0.005,50,1,20.0,100.0,0.02575,0.01574,3.49,0,100
